site,Driver,Indicator,indicator_code,best_lag_pwhite,ccf_pwhite,best_lag_raw,ccf_raw,abs_ccf_pwhite
S35629,Rainfall,<NA>,,0,0.4150393389039868,0,0.4083744517848893,0.4150393389039868
S35629,Rainfall,<NA>,,0,0.4150393389039868,-5,-0.3867661934068871,0.4150393389039868
S35629,Rainfall,<NA>,,0,0.4150393389039868,4,-0.3581319646268468,0.4150393389039868
S35629,Rainfall,<NA>,,0,0.4150393389039868,2,-0.3305543488898227,0.4150393389039868
S35629,Rainfall,<NA>,,4,-0.3876076540290838,0,0.5816066279973974,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,0,0.6703777671256181,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,12,-0.2670574944626707,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,0,0.5582043686300671,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,4,-0.3971257500387154,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,-12,-0.3604971914428023,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,4,-0.3180988866240057,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,0,-0.3640852294487278,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,0,0.4083744517848893,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,-5,-0.3867661934068871,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,4,-0.3581319646268468,0.3876076540290838
S35629,Rainfall,<NA>,,4,-0.3876076540290838,2,-0.3305543488898227,0.3876076540290838
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,0,0.5816066279973974,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,0,0.6703777671256181,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,12,-0.2670574944626707,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,0,0.5582043686300671,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,4,-0.3971257500387154,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,-12,-0.3604971914428023,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,4,-0.3180988866240057,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,0,-0.3640852294487278,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,0,0.4083744517848893,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,-5,-0.3867661934068871,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,4,-0.3581319646268468,0.3777312071236893
S35629,Rainfall,<NA>,,-5,-0.3777312071236893,2,-0.3305543488898227,0.3777312071236893
S35629,Rainfall,<NA>,,0,-0.3739336652629748,0,0.5816066279973974,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,0,0.6703777671256181,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,12,-0.2670574944626707,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,0,0.5582043686300671,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,4,-0.3971257500387154,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,-12,-0.3604971914428023,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,4,-0.3180988866240057,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,0,-0.3640852294487278,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,0,0.4083744517848893,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,-5,-0.3867661934068871,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,4,-0.3581319646268468,0.3739336652629748
S35629,Rainfall,<NA>,,0,-0.3739336652629748,2,-0.3305543488898227,0.3739336652629748
S35629,Rainfall,<NA>,,4,-0.3572153674932369,0,0.5816066279973974,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,0,0.6703777671256181,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,12,-0.2670574944626707,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,0,0.5582043686300671,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,4,-0.3971257500387154,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,-12,-0.3604971914428023,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,4,-0.3180988866240057,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,0,-0.3640852294487278,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,0,0.4083744517848893,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,-5,-0.3867661934068871,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,4,-0.3581319646268468,0.3572153674932369
S35629,Rainfall,<NA>,,4,-0.3572153674932369,2,-0.3305543488898227,0.3572153674932369
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,0,0.5816066279973974,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,0,0.6703777671256181,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,12,-0.2670574944626707,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,0,0.5582043686300671,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,4,-0.3971257500387154,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,-12,-0.3604971914428023,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,4,-0.3180988866240057,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,0,-0.3640852294487278,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,0,0.4083744517848893,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,-5,-0.3867661934068871,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,4,-0.3581319646268468,0.3292418616300504
S35629,Rainfall,<NA>,,-12,-0.3292418616300504,2,-0.3305543488898227,0.3292418616300504
S35629,Rainfall,<NA>,,2,-0.314047018807474,0,0.5816066279973974,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,0,0.6703777671256181,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,12,-0.2670574944626707,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,0,0.5582043686300671,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,4,-0.3971257500387154,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,-12,-0.3604971914428023,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,4,-0.3180988866240057,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,0,-0.3640852294487278,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,0,0.4083744517848893,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,-5,-0.3867661934068871,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,4,-0.3581319646268468,0.314047018807474
S35629,Rainfall,<NA>,,2,-0.314047018807474,2,-0.3305543488898227,0.314047018807474
S35629,Rainfall,<NA>,,4,-0.3069749511508456,0,0.5816066279973974,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,0,0.6703777671256181,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,12,-0.2670574944626707,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,0,0.5582043686300671,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,4,-0.3971257500387154,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,-12,-0.3604971914428023,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,4,-0.3180988866240057,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,0,-0.3640852294487278,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,0,0.4083744517848893,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,-5,-0.3867661934068871,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,4,-0.3581319646268468,0.3069749511508456
S35629,Rainfall,<NA>,,4,-0.3069749511508456,2,-0.3305543488898227,0.3069749511508456
S35629,Temperature,<NA>,,3,-0.3799080301460197,-7,0.4004916903190503,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-7,0.483045503475088,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,3,-0.4494621332291001,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-8,0.3941595312673316,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-4,-0.3413193965853612,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-10,0.4691683142716665,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-4,-0.3323513046093682,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,8,-0.407090817594765,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,0,-0.3096848265420405,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,0,-0.3793159158687749,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-4,-0.3451726500282352,0.3799080301460197
S35629,Temperature,<NA>,,3,-0.3799080301460197,-10,0.4424825644112669,0.3799080301460197
S35629,Temperature,<NA>,,-12,-0.363414436520436,-7,0.4004916903190503,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-7,0.483045503475088,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,3,-0.4494621332291001,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-8,0.3941595312673316,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-4,-0.3413193965853612,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-10,0.4691683142716665,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-4,-0.3323513046093682,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,8,-0.407090817594765,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,0,-0.3096848265420405,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,0,-0.3793159158687749,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-4,-0.3451726500282352,0.363414436520436
S35629,Temperature,<NA>,,-12,-0.363414436520436,-10,0.4424825644112669,0.363414436520436
S35629,Temperature,<NA>,,-7,0.3608833972420691,-7,0.4004916903190503,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-7,0.483045503475088,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,3,-0.4494621332291001,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-8,0.3941595312673316,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-4,-0.3413193965853612,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-10,0.4691683142716665,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-4,-0.3323513046093682,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,8,-0.407090817594765,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,0,-0.3096848265420405,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,0,-0.3793159158687749,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-4,-0.3451726500282352,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3608833972420691,-10,0.4424825644112669,0.3608833972420691
S35629,Temperature,<NA>,,-7,0.3564433219836661,-7,0.4004916903190503,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-7,0.483045503475088,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,3,-0.4494621332291001,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-8,0.3941595312673316,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-4,-0.3413193965853612,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-10,0.4691683142716665,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-4,-0.3323513046093682,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,8,-0.407090817594765,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,0,-0.3096848265420405,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,0,-0.3793159158687749,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-4,-0.3451726500282352,0.3564433219836661
S35629,Temperature,<NA>,,-7,0.3564433219836661,-10,0.4424825644112669,0.3564433219836661
S35629,Temperature,<NA>,,8,-0.3548854310481493,-7,0.4004916903190503,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-7,0.483045503475088,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,3,-0.4494621332291001,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-8,0.3941595312673316,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-4,-0.3413193965853612,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-10,0.4691683142716665,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-4,-0.3323513046093682,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,8,-0.407090817594765,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,0,-0.3096848265420405,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,0,-0.3793159158687749,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-4,-0.3451726500282352,0.3548854310481493
S35629,Temperature,<NA>,,8,-0.3548854310481493,-10,0.4424825644112669,0.3548854310481493
S35629,Temperature,<NA>,,12,0.3448641329612805,-7,0.4004916903190503,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-7,0.483045503475088,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,3,-0.4494621332291001,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-8,0.3941595312673316,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-4,-0.3413193965853612,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-10,0.4691683142716665,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-4,-0.3323513046093682,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,8,-0.407090817594765,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,0,-0.3096848265420405,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,0,-0.3793159158687749,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-4,-0.3451726500282352,0.3448641329612805
S35629,Temperature,<NA>,,12,0.3448641329612805,-10,0.4424825644112669,0.3448641329612805
S35629,Temperature,<NA>,,-7,0.3446485599473882,-7,0.4004916903190503,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-7,0.483045503475088,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,3,-0.4494621332291001,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-8,0.3941595312673316,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-4,-0.3413193965853612,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-10,0.4691683142716665,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-4,-0.3323513046093682,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,8,-0.407090817594765,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,0,-0.3096848265420405,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,0,-0.3793159158687749,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-4,-0.3451726500282352,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3446485599473882,-10,0.4424825644112669,0.3446485599473882
S35629,Temperature,<NA>,,-7,0.3302174279575537,-7,0.4004916903190503,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-7,0.483045503475088,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,3,-0.4494621332291001,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-8,0.3941595312673316,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-4,-0.3413193965853612,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-10,0.4691683142716665,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-4,-0.3323513046093682,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,8,-0.407090817594765,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,0,-0.3096848265420405,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,0,-0.3793159158687749,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-4,-0.3451726500282352,0.3302174279575537
S35629,Temperature,<NA>,,-7,0.3302174279575537,-10,0.4424825644112669,0.3302174279575537
S35636,Rainfall,<NA>,,9,0.811309301174395,9,0.4157670129413175,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,0,0.4221314940873475,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,0,-0.4977338458093412,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,-7,-0.2559105037598473,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,5,0.3610625934600556,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,-7,-0.7994988288083689,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,-11,0.3270129405406225,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,9,0.8247575597723119,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,-7,-0.3106546850531065,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,5,0.3567259038821138,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,-11,0.3851337115820584,0.811309301174395
S35636,Rainfall,<NA>,,9,0.811309301174395,9,0.8215224918615435,0.811309301174395
S35636,Rainfall,<NA>,,9,0.7909410957591032,9,0.4157670129413175,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,0,0.4221314940873475,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,0,-0.4977338458093412,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,-7,-0.2559105037598473,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,5,0.3610625934600556,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,-7,-0.7994988288083689,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,-11,0.3270129405406225,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,9,0.8247575597723119,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,-7,-0.3106546850531065,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,5,0.3567259038821138,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,-11,0.3851337115820584,0.7909410957591032
S35636,Rainfall,<NA>,,9,0.7909410957591032,9,0.8215224918615435,0.7909410957591032
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,9,0.4157670129413175,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,0,0.4221314940873475,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,0,-0.4977338458093412,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,-7,-0.2559105037598473,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,5,0.3610625934600556,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,-7,-0.7994988288083689,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,-11,0.3270129405406225,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,9,0.8247575597723119,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,-7,-0.3106546850531065,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,5,0.3567259038821138,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,-11,0.3851337115820584,0.7625219002718934
S35636,Rainfall,<NA>,,-7,-0.7625219002718934,9,0.8215224918615435,0.7625219002718934
S35636,Rainfall,<NA>,,0,-0.4988041786259771,9,0.4157670129413175,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,0,0.4221314940873475,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,0,-0.4977338458093412,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,-7,-0.2559105037598473,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,5,0.3610625934600556,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,-7,-0.7994988288083689,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,-11,0.3270129405406225,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,9,0.8247575597723119,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,-7,-0.3106546850531065,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,5,0.3567259038821138,0.4988041786259771
S35636,Rainfall,<NA>,,0,-0.4988041786259771,-11,0.3851337115820584,0.4988041786259771
